2010-02-01 18:40:13|1265046013|0
2010-02-02 06:50:11|1265089811|0
2010-02-02 18:50:13|1265133013|54
2010-02-03 07:00:13|1265176813|54
2010-02-03 19:10:12|1265220612|134
2010-02-04 07:20:12|1265264412|134
2010-02-04 19:30:12|1265308212|93
2010-02-05 07:40:11|1265352011|93
2010-02-05 19:50:20|1265395820|132
2010-02-06 08:00:14|1265439614|132
2010-02-06 20:10:12|1265483412|141
2010-02-07 08:20:12|1265527212|141
2010-02-07 20:30:12|1265571012|90
2010-02-08 08:40:12|1265614812|90
2010-02-08 20:50:12|1265658612|107
2010-02-09 08:50:14|1265701814|107
2010-02-09 21:00:15|1265745615|114
2010-02-10 09:00:18|1265788818|0
2010-02-10 21:10:14|1265832614|155
2010-02-11 09:20:13|1265876413|0
2010-02-11 21:30:12|1265920212|125
2010-02-12 09:30:13|1265963413|0
2010-02-12 21:40:11|1266007211|136
2010-02-13 09:40:14|1266050414|0
2010-02-13 21:50:14|1266094214|135
2010-02-14 10:00:24|1266138024|102
2010-02-14 22:10:18|1266181818|102
2010-02-15 10:20:12|1266225612|86
2010-02-15 22:30:14|1266269414|86
2010-02-16 10:40:12|1266313212|135
2010-02-16 22:50:11|1266357011|135
2010-02-17 10:50:14|1266400214|165
2010-02-17 23:00:14|1266444014|165
2010-02-18 11:10:12|1266487812|151
2010-02-18 23:20:12|1266531612|151
2010-02-19 11:30:14|1266575414|149
2010-02-19 23:40:11|1266619211|149
2010-02-20 11:40:13|1266662413|172
2010-02-20 23:50:13|1266706213|172
2010-02-21 12:00:18|1266750018|109
2010-02-22 00:10:14|1266793814|109
2010-02-25 12:56:47|1267099007|128
2010-02-26 12:00:10|1267182010|129
2010-02-27 12:00:20|1267268420|132
2010-02-28 12:00:12|1267354812|92
2010-03-01 12:00:20|1267441220|120
2010-03-02 12:00:15|1267527615|129
2010-03-03 12:00:15|1267614015|124
2010-03-04 12:00:24|1267700424|170
2010-03-05 12:00:24|1267786824|153
2010-03-06 09:50:23|1267865423|0
2010-03-06 23:52:12|1267915932|111
2010-03-07 12:00:41|1267959641|121
2010-03-08 12:00:51|1268046051|109
2010-03-09 12:00:16|1268132416|152
2010-03-10 12:00:20|1268218820|158
2010-03-11 12:00:14|1268305214|188
2010-03-12 12:00:17|1268391617|167
2010-03-13 12:00:14|1268478014|152
2010-03-14 12:00:17|1268564417|136
2010-03-15 12:00:31|1268650831|130
2010-03-16 12:00:16|1268737216|201
2010-03-17 12:00:46|1268823646|155
2010-03-18 12:00:13|1268910013|178
2010-03-19 12:00:12|1268996412|183
2010-03-20 12:00:14|1269082814|121
2010-03-21 12:00:52|1269169252|138
2010-03-22 12:00:17|1269255617|115
2010-03-23 12:00:23|1269342023|140
2010-03-24 12:00:14|1269428414|150
2010-03-25 12:00:21|1269514821|174
2010-03-26 12:00:14|1269601214|131
2010-03-27 12:00:23|1269687623|152
2010-03-28 11:21:57|1269768117|0
2010-03-29 12:00:16|1269856816|162
2010-03-30 12:00:15|1269943215|144
2010-03-31 12:00:21|1270029621|165
2010-04-01 12:00:14|1270116014|224
2010-04-02 12:00:21|1270202421|153
2010-04-03 12:00:42|1270288842|128
2010-04-04 12:00:14|1270375214|103
2010-04-05 12:00:21|1270461621|100
2010-04-06 12:00:27|1270548027|72
2010-04-07 12:00:26|1270634426|172
2010-04-08 12:00:20|1270720820|0
2010-04-09 12:00:18|1270807218|136
2010-04-10 12:00:25|1270893625|114
2010-04-11 12:00:14|1270980014|132
2010-04-12 12:00:22|1271066422|120
2010-04-13 12:00:26|1271152826|117
2010-04-14 12:00:14|1271239214|193
2010-04-15 12:00:20|1271325620|131
2010-04-16 12:00:14|1271412014|134
2010-04-17 12:00:22|1271498422|169
2010-04-18 12:00:14|1271584814|114
2010-04-19 12:00:20|1271671220|92
2010-04-20 12:00:43|1271757643|123
2010-04-21 12:00:21|1271844021|261
2010-04-22 12:00:19|1271930419|237
2010-04-23 12:00:14|1272016814|206
2010-04-24 12:00:19|1272103219|157
2010-04-25 12:00:14|1272189614|153
2010-04-26 12:00:18|1272276018|158
2010-04-27 12:00:18|1272362418|195
2010-04-28 12:00:16|1272448816|289
2010-04-29 12:00:29|1272535229|194
2010-04-30 12:00:27|1272621627|210
2010-05-01 12:00:34|1272708034|159
2010-05-02 12:00:56|1272794456|168
2010-05-03 12:00:16|1272880816|122
2010-05-04 12:00:59|1272967259|178
2010-05-05 12:00:48|1273053648|234
2010-05-06 12:00:32|1273140032|251
2010-05-07 12:00:28|1273226428|191
2010-05-08 12:01:09|1273312869|0
2010-05-09 12:00:28|1273399228|225
2010-05-10 12:00:34|1273485634|238
2010-05-11 12:00:37|1273572037|238
2010-05-12 12:00:27|1273658427|229
2010-05-13 12:00:30|1273744830|251
2010-05-14 12:00:27|1273831227|270
2010-05-15 12:01:02|1273917662|250
2010-05-16 12:00:28|1274004028|252
2010-05-17 12:00:38|1274090438|281
2010-05-18 12:00:48|1274176848|313
2010-05-19 12:00:40|1274263240|278
2010-05-20 12:00:30|1274349630|331
2010-05-21 12:00:29|1274436029|272
2010-05-22 12:01:09|1274522469|274
2010-05-23 12:00:28|1274608828|279
2010-05-24 12:00:30|1274695230|256
2010-05-25 12:00:41|1274781641|308
2010-05-26 12:00:29|1274868029|264
2010-05-27 12:00:30|1274954430|253
2010-05-28 12:00:36|1275040836|240
2010-05-29 12:01:06|1275127266|275
2010-05-30 12:00:25|1275213625|273
2010-05-31 12:00:32|1275300032|0
2010-06-01 12:00:47|1275386447|242
2010-06-02 12:00:35|1275472835|0
2010-06-03 12:00:34|1275559234|0
2010-06-04 12:00:27|1275645627|0
2010-06-05 12:01:17|1275732077|262
2010-06-06 12:00:26|1275818426|261
2010-06-07 12:00:31|1275904831|0
2010-06-08 12:00:42|1275991242|0
2010-06-09 12:00:27|1276077627|0
2010-06-10 12:00:31|1276164031|0
2010-06-11 12:00:28|1276250428|284
2010-06-12 12:01:11|1276336871|249
2010-06-13 12:00:27|1276423227|262
2010-06-14 12:00:47|1276509647|285
2010-06-15 12:00:42|1276596042|284
2010-06-16 12:00:30|1276682430|274
2010-06-17 12:00:43|1276768843|297
2010-06-18 12:00:31|1276855231|289
2010-06-19 12:00:40|1276941640|293
2010-06-20 12:00:26|1277028026|306
2010-06-21 12:00:32|1277114432|263
2010-06-22 12:01:05|1277200865|293
2010-06-23 12:00:33|1277287233|275
2010-06-24 12:00:39|1277373639|329
2010-06-25 12:00:27|1277460027|329
2010-06-26 12:00:45|1277546445|323
2010-06-27 12:00:31|1277632831|271
2010-06-28 12:00:36|1277719236|265
2010-06-29 12:01:24|1277805684|285
2010-06-30 12:00:27|1277892027|297
2010-07-01 12:00:50|1277978450|324
2010-07-02 12:00:33|1278064833|281
2010-07-03 12:00:45|1278151245|219
2010-07-04 12:00:25|1278237625|152
2010-07-05 12:00:36|1278324036|147
2010-07-06 12:00:44|1278410444|248
2010-07-07 12:00:59|1278496859|234
2010-07-08 12:00:29|1278583229|0
2010-07-09 12:00:36|1278669636|0
